,generation,avg_profit,avg_drawdown,num_trades,best
86,87,-4115.5914861591455,38.94459604883124,-401.39,-158575.75723535568
87,88,-4126.675533012318,38.59707574469648,-399.34,-158575.75723535568
88,89,-4131.401375755679,38.8212487999616,-400.93,-158575.75723535568
89,90,-4491.274554717037,38.6378740556913,-396.59,-158575.75723535568
90,91,-4045.243184624176,38.449472811869846,-396.79,-158575.75723535568
91,92,-4221.285617094722,38.476905088640066,-391.08,-158575.75723535568
92,93,-4832.193387973749,35.357958577436705,-349.34,-158575.75723535568
93,94,-5108.705484238802,36.2904822819901,-347.51,-158575.75723535568
94,95,-4976.506787272077,34.9314937333825,-351.77,-158575.75723535568
95,96,-4945.807799923401,34.08703334167902,-340.06,-158575.75723535568
96,97,-4924.6026694071315,32.3878767699009,-325.11,-158575.75723535568
97,98,-4946.788679617558,32.8556319901162,-335.92,-158575.75723535568
98,99,-5318.056297202353,32.45207632728447,-332.33,-158575.75723535568
99,100,-5349.540076749632,30.989619397722254,-316.83,-158575.75723535568
100,101,-5364.398158814978,31.77210767983088,-330.29,-158575.75723535568
101,102,-5190.6172097837325,31.462286541352192,-333.07,-158575.75723535568
102,103,-5205.955057413967,31.794702692120918,-338.3,-158575.75723535568
103,104,-4968.056014964812,31.09224136603611,-335.82,-158575.75723535568
104,105,-5409.837013008843,31.16701050224999,-342.98,-158575.75723535568
105,106,-5419.923511848963,31.183386250550225,-343.63,-158575.75723535568
106,107,-6327.836682967009,31.400839319912087,-346.95,-158575.75723535568
107,108,-6445.575225597896,32.99634866089509,-362.97,-158575.75723535568
108,109,-6716.334580255823,32.7713093749597,-355.88,-158575.75723535568
109,110,-7317.592325203581,33.034208508472666,-368.11,-158575.75723535568
110,111,-7714.112111825324,32.717056951853266,-364.99,-158575.75723535568
111,112,-6178.071775970878,32.31415746997285,-379.61,-158575.75723535568
112,113,-6871.977809343299,31.8896063045637,-376.36,-158575.75723535568
113,114,-6424.579567767128,32.0456979770849,-378.95,-158575.75723535568
114,115,-5580.657691709823,31.481990534574834,-372.74,-158575.75723535568
115,116,-5573.272756492167,31.16695900744157,-369.33,-158575.75723535568
116,117,-5569.989719660472,30.719821477733948,-357.88,-158575.75723535568
117,118,-5582.145017432339,31.02941090139853,-357.34,-158575.75723535568
118,119,-5582.145017432339,31.02941090139853,-357.34,-158575.75723535568
119,120,-6078.849250704652,31.743167472178193,-365.68,-158575.75723535568
120,121,-6088.919420680677,31.654231781020922,-363.49,-158575.75723535568
121,122,-6117.403052321081,30.80930604805892,-352.73,-158575.75723535568
122,123,-6176.796671360868,31.53300754673652,-364.83,-158575.75723535568
123,124,-6176.796671360868,31.53300754673652,-364.83,-158575.75723535568
124,125,-6138.820628576866,31.643359630846813,-361.4,-158575.75723535568
125,126,-6396.992435984599,32.087147826027305,-363.02,-158575.75723535568
126,127,-6665.844277234889,31.685251100980324,-358.05,-158575.75723535568
127,128,-6665.130163699949,31.620934897190065,-358.05,-158575.75723535568
128,129,-6735.591795640221,32.22068402589709,-364.38,-158575.75723535568
129,130,-6741.6833357995365,31.722621096007142,-356.07,-158575.75723535568
