,generation,avg_profit,avg_drawdown,num_trades,best
70,71,-7206.302237486964,36.56583325229493,-305.19,-50183.64762577224
71,72,-7214.561252180761,36.74354048729441,-311.36,-50183.64762577224
72,73,-6969.3025874279,36.41116677893599,-315.8,-50183.64762577224
73,74,-7259.735533671184,36.49783374877354,-316.21,-50183.64762577224
74,75,-7363.964306968851,36.73812453918478,-319.36,-50183.64762577224
75,76,-7108.320810213457,36.519503112261276,-318.85,-50183.64762577224
76,77,-7116.693084249707,36.64526772819676,-321.61,-50183.64762577224
77,78,-7831.415622630051,37.13024147935349,-317.84,-50183.64762577224
78,79,-8230.850848215436,37.393551208473234,-313.4,-50183.64762577224
79,80,-8097.171210088005,36.76707732137192,-308.17,-50183.64762577224
80,81,-8064.86233924794,36.55283388407094,-309.2,-50183.64762577224
81,82,-8071.655672014063,36.814889356822654,-308.82,-50183.64762577224
82,83,-7753.6217173624655,36.41319319530308,-308.79,-50183.64762577224
83,84,-7754.937232693594,36.20463814143482,-305.05,-50183.64762577224
84,85,-8042.729512806191,36.47130614000788,-301.43,-50183.64762577224
85,86,-8049.653040055301,36.239030247532476,-307.6,-50183.64762577224
86,87,-7741.215656453235,36.35201147258881,-315.23,-50183.64762577224
87,88,-7564.646676370684,36.052630947986174,-313.7,-50183.64762577224
88,89,-8065.435318923938,35.9305404676671,-292.53,-50183.64762577224
89,90,-8084.673287071006,36.321051392621925,-303.84,-50183.64762577224
90,91,-8102.5495352920925,36.092640716328894,-304.92,-50183.64762577224
91,92,-8899.996669821116,36.34246666737352,-301.25,-50183.64762577224
92,93,-9007.764170903582,36.88578057402726,-313.37,-50183.64762577224
93,94,-9121.035302318063,33.95295583998238,-281.73,-50183.64762577224
94,95,-9431.64461565416,35.521399361746376,-296.53,-50183.64762577224
95,96,-9953.149799933935,34.78730910230571,-287.39,-50183.64762577224
96,97,-10060.107773088737,34.74654580214304,-289.11,-50183.64762577224
97,98,-10126.69059090105,34.25904440256016,-287.73,-50183.64762577224
98,99,-10753.77230572614,34.62251613161711,-289.05,-50183.64762577224
99,100,-11775.252028969151,34.549747500469095,-265.85,-50183.64762577224
100,101,-11838.583410785335,35.10752400698098,-279.7,-50183.64762577224
101,102,-11029.517474648028,34.6724835840969,-283.45,-74747.12553032977
102,103,-11599.001062362388,34.8740599471929,-289.49,-74747.12553032977
103,104,-10041.624010003434,34.222762438490584,-306.78,-74747.12553032977
104,105,-10434.041904657184,34.23269826848193,-308.54,-74747.12553032977
105,106,-10603.000962829727,33.56811988609441,-306.27,-74747.12553032977
106,107,-11213.629583858645,33.359617198291744,-302.57,-74747.12553032977
107,108,-8633.262445732787,31.436570069282556,-310.26,-74747.12553032977
108,109,-9123.124403467134,31.667577461747513,-314.18,-74747.12553032977
109,110,-9529.521751198205,31.467611003488454,-312.58,-74747.12553032977
110,111,-9413.084960945855,31.39391802029746,-312.32,-74747.12553032977
111,112,-9707.829952582722,30.444882360353336,-313.57,-74747.12553032977
112,113,-8334.845378978276,29.82633817710541,-317.62,-74747.12553032977
113,114,-9228.730159100118,30.118416109991824,-335.0,-98127.106222467
114,115,-9607.917475862307,30.03190033529022,-336.38,-98127.106222467
115,116,-8794.949275200306,30.094061567981715,-345.18,-98127.106222467
116,117,-9988.216781930632,29.57755332827117,-328.6,-98127.106222467
117,118,-10108.955289312129,30.380197260445822,-344.7,-98127.106222467
118,119,-10437.674826980508,30.29384521385914,-344.01,-98127.106222467
119,120,-10702.821511769169,29.4618635593636,-338.99,-98127.106222467
120,121,-10239.233964211737,30.374290848361852,-350.63,-98127.106222467
121,122,-10320.124555838609,30.829018021230763,-357.98,-98127.106222467
122,123,-10601.510041108972,30.97354958077221,-361.0,-98127.106222467
123,124,-8633.456154879246,30.563617423707115,-363.3,-101522.32466991687
124,125,-8777.753729764563,30.643938615674426,-361.71,-101522.32466991687
125,126,-7797.344305779577,30.522441647958587,-359.69,-101522.32466991687
126,127,-7925.351610346984,30.78102316270682,-365.55,-101522.32466991687
127,128,-8163.69105272416,30.927697469024825,-372.01,-101522.32466991687
128,129,-8182.307098127136,30.923843051918976,-374.23,-101522.32466991687
129,130,-9561.332769504272,30.59882899603871,-372.47,-101522.32466991687
130,131,-11051.343452244459,30.539661164421613,-368.98,-101522.32466991687
131,132,-10034.897720998628,30.11082911355814,-371.22,-101522.32466991687
132,133,-10018.049339739193,30.322657931889893,-374.71,-101522.32466991687
133,134,-10207.544120667051,30.11427079256685,-376.69,-101522.32466991687
134,135,-10607.048382602568,30.014601622867453,-375.85,-101522.32466991687
135,136,-12170.400353190362,30.39136815410583,-381.62,-101522.32466991687
136,137,-14125.855928443523,30.66341053517936,-381.07,-119665.31032522894
137,138,-13039.241257958682,30.131356726863896,-377.98,-119665.31032522894
138,139,-14245.202510547353,31.04516188162986,-390.62,-119665.31032522894
139,140,-15150.811539092469,31.848062756961152,-403.21,-119665.31032522894
140,141,-15354.519317026094,30.923067903628834,-388.59,-119665.31032522894
141,142,-16700.942123258636,31.032641399237118,-392.79,-119665.31032522894
142,143,-17958.054933833446,31.339585486884793,-400.67,-119665.31032522894
143,144,-18474.907726816193,31.135900900104847,-397.63,-119665.31032522894
144,145,-19643.848844197764,31.761150314319604,-407.03,-119665.31032522894
145,146,-19637.643431812994,31.519531279303383,-405.09,-119665.31032522894
146,147,-19757.653881880906,31.505765576244645,-405.15,-119665.31032522894
147,148,-19862.30176420422,31.887772264616455,-410.92,-119665.31032522894
148,149,-20659.937058654104,31.869193534981946,-410.66,-119665.31032522894
149,150,-21813.15644678893,31.764056972596304,-409.19,-119665.31032522894
150,151,-22925.254893277517,30.944428721432487,-406.23,-119665.31032522894
151,152,-23299.5646652772,30.964947003491076,-410.91,-119665.31032522894
152,153,-22599.319725221245,30.7084195306022,-413.03,-119665.31032522894
153,154,-21880.78616276716,30.77132324144176,-412.86,-119665.31032522894
154,155,-22636.4884158875,30.99382507852472,-417.65,-119665.31032522894
155,156,-25100.78212691932,31.927548789484675,-427.56,-119665.31032522894
156,157,-24994.68386164897,32.132182314121835,-434.56,-119665.31032522894
157,158,-25568.36249823956,32.11527582552622,-429.16,-119665.31032522894
158,159,-25724.452185000755,32.41789470732339,-432.64,-119665.31032522894
159,160,-26193.916823471493,32.65402500865948,-438.17,-119665.31032522894
160,161,-22622.759771789093,32.1567947637429,-443.56,-128630.21874676883
161,162,-22341.732081500548,31.422833435647885,-433.69,-128630.21874676883
162,163,-17433.872461214767,29.98620531445473,-416.68,-128630.21874676883
163,164,-19847.60739538112,29.812091132338228,-412.98,-128630.21874676883
164,165,-18662.050340140915,28.49213145032992,-376.66,-128630.21874676883
165,166,-16820.945266716335,27.602167463438096,-364.83,-128630.21874676883
166,167,-18291.399722479426,27.327007848500198,-363.27,-128630.21874676883
167,168,-18148.81195859359,27.3411312190755,-367.81,-128630.21874676883
168,169,-17492.291420425703,27.3280160154021,-372.69,-128630.21874676883
169,170,-17711.413099213732,27.618894012517075,-372.97,-128630.21874676883
170,171,-18235.59934958317,28.035121342126864,-376.54,-128630.21874676883
171,172,-20362.158458121587,28.86379280434354,-394.62,-128630.21874676883
172,173,-21767.808504168628,27.859965118171363,-370.63,-128630.21874676883
173,174,-20324.143216750257,27.370770922366056,-371.06,-128630.21874676883
174,175,-22378.98610289365,28.29274450259797,-387.07,-128630.21874676883
175,176,-21568.527175860392,28.049188039137803,-381.69,-128630.21874676883
176,177,-22456.115193730326,28.28129815156883,-388.22,-128630.21874676883
177,178,-22192.898766362036,27.82429212914668,-380.11,-128630.21874676883
178,179,-20612.044454527433,28.011906202676784,-389.86,-128630.21874676883
179,180,-22041.275811984946,27.865056272198515,-394.57,-128630.21874676883
180,181,-19982.379644966375,27.552369362099054,-384.61,-140522.56399219597
181,182,-21332.592804343625,26.774240173665408,-376.33,-140522.56399219597
182,183,-18427.188814248642,26.59828712932808,-378.02,-140522.56399219597
183,184,-18799.450393400028,26.140779465349418,-373.09,-140522.56399219597
184,185,-19655.086894580974,26.117227544606653,-374.91,-140522.56399219597
185,186,-19257.908347799163,25.345184568868323,-364.83,-140522.56399219597
186,187,-19560.30434880213,25.53062791414991,-371.64,-140522.56399219597
187,188,-21209.39796390211,25.533874080848417,-372.23,-140522.56399219597
188,189,-22062.464180989453,25.505840866645567,-366.2,-140522.56399219597
189,190,-22460.25391555855,25.12380785702062,-363.62,-140522.56399219597
190,191,-20875.048061463636,25.216115568816726,-359.72,-150890.18702879397
191,192,-19863.232410701945,25.684926122372485,-370.67,-150890.18702879397
192,193,-20343.35800798847,25.59592232593554,-372.29,-150890.18702879397
193,194,-22305.770756161244,24.72810007147816,-353.02,-150890.18702879397
194,195,-21537.523942513162,24.350589363867854,-349.57,-150890.18702879397
195,196,-23391.307328738552,25.01513684233023,-360.27,-170213.67776791734
196,197,-21656.789089904785,24.534730753042624,-356.88,-170213.67776791734
197,198,-23354.057554498708,24.46366722047828,-357.05,-170213.67776791734
198,199,-25257.75289728559,25.142665761305892,-372.44,-170213.67776791734
199,200,-27818.59889614469,25.467274072439245,-376.08,-170213.67776791734
