timestamp,open,high,low,close,volume
2012-10-15,56.2300,57.0100,55.2200,56.7600,4847200
2012-10-16,57.0700,59.4000,57.0100,59.2300,5947600
2012-10-17,58.3000,59.6500,58.0600,59.0500,5558400
2012-10-18,58.5300,59.0900,56.4000,57.0300,7230000
2012-10-19,56.8400,56.9300,52.7500,52.9100,11888000
2012-10-22,52.8000,54.1700,52.5200,53.7400,8797200
2012-10-23,52.4800,53.6000,51.7300,52.1500,11751600
2012-10-24,53.1100,53.3700,51.4400,51.6300,8627200
2012-10-25,52.7600,52.9800,51.1900,51.6300,9734400
2012-10-26,51.7000,52.7400,50.4600,52.1700,8008000
2012-10-31,51.9500,52.1800,50.6000,51.1600,6175200
2012-11-01,52.0900,53.6300,51.6900,53.3300,7655200
2012-11-02,54.0500,54.1300,51.3800,51.3800,7642800
2012-11-05,51.6700,52.9200,51.3000,52.6400,6264800
2012-11-06,52.8700,53.9900,52.3200,52.9600,7607600
2012-11-07,51.2600,51.4000,48.5100,49.1600,15988800
2012-11-08,49.5000,49.9100,46.8600,46.8600,12936400
2012-11-09,46.9300,48.9500,46.8400,47.3700,18191600
2012-11-12,48.2700,48.4100,47.0100,47.4400,6850800
2012-11-13,46.3300,47.7700,45.9800,46.4100,14405600
2012-11-14,47.0700,47.2400,44.5600,44.7500,12289600
2012-11-15,44.8500,45.3300,43.8300,44.3500,12933200
2012-11-16,44.4000,45.2600,42.7800,44.8500,15525600
2012-11-19,46.3500,48.2000,46.3200,48.0800,14399200
2012-11-20,48.0700,48.3300,46.7500,48.0900,9102800
2012-11-21,48.2200,48.6400,47.6900,48.4300,6698400
2012-11-23,49.3100,50.6500,49.1800,50.6500,1347054
2012-11-26,50.3000,51.3500,49.8000,51.3000,8206000
2012-11-27,51.2000,51.8000,50.5200,50.7200,14991200
2012-11-28,50.0200,52.1800,49.0900,52.0800,11708400
2012-11-29,52.9000,53.5400,52.2300,52.9800,10382400
2012-11-30,53.0000,53.1400,52.2700,52.7900,9519600
2012-12-03,53.9900,54.1100,52.3700,52.5300,14034400
2012-12-04,52.5500,52.6500,51.3000,52.1900,14031200
2012-12-05,52.1200,52.1300,49.7400,50.5800,18192400
2012-12-06,50.1200,51.9600,49.7000,51.5100,12760400
2012-12-07,52.3600,52.4900,50.1300,50.6300,10031200
2012-12-10,50.2500,51.8600,50.2200,51.0800,8768400
2012-12-11,52.2300,53.9400,52.0200,53.0500,14374000
2012-12-12,53.8800,53.9000,52.3000,52.6900,12551600
2012-12-13,52.4400,53.5300,50.8100,51.5000,14104800
2012-12-14,50.5200,50.9300,49.5000,50.0400,11422000
2012-12-17,50.1200,52.0400,49.9400,51.9900,8050800
2012-12-18,52.7900,54.6300,52.3700,54.4000,19013600
2012-12-19,54.8400,54.9000,53.5800,53.6200,15053600
2012-12-20,53.9600,54.0400,52.8700,53.6600,12149200
2012-12-21,51.1900,52.1700,50.5000,51.9900,14026000
2012-12-24,51.7200,51.8100,51.3100,51.5500,2184400
2012-12-26,51.7100,51.9100,49.8200,50.3300,6606800
2012-12-27,50.4100,50.6200,48.1900,50.0500,12839600
2012-12-28,49.0200,50.1000,48.6000,48.6000,1710487
2012-12-31,48.3700,52.0200,48.1600,51.7700,17627200
2013-01-02,55.5000,56.6800,54.9200,56.6000,14780000
2013-01-03,56.5900,56.9700,55.2300,55.7800,12947200
2013-01-04,55.8200,55.8200,54.8200,55.2300,6342000
2013-01-07,54.7500,55.5000,54.2600,55.2900,7617600
2013-01-08,55.2200,55.6400,54.0600,54.9700,7293200
2013-01-09,55.1500,55.9700,55.0300,55.5300,6416400
2013-01-10,56.6300,56.8000,55.0000,56.5100,9814800
2013-01-11,56.4500,56.8300,56.1300,56.7200,4419200
2013-01-14,55.8200,56.4600,55.2800,55.9900,6140400
2013-01-15,55.2200,55.4100,54.4400,55.1600,9035200
2013-01-16,55.4800,56.4000,55.1300,55.7800,6342400
2013-01-17,56.5300,57.2800,56.2400,56.6400,9609200
2013-01-18,56.0900,56.4200,55.4900,56.3200,8585200
2013-01-22,56.4700,56.6200,55.4100,56.5500,10523600
2013-01-23,57.4600,58.0500,57.2200,57.4700,9378400
2013-01-24,55.2200,56.7600,54.9300,55.1800,10255200
2013-01-25,55.7500,56.5000,55.4000,56.0000,7100400
2013-01-28,56.0700,56.9600,55.8400,56.4000,10399600
2013-01-29,56.1700,56.7800,55.0600,56.4000,8912000
2013-01-30,56.7700,57.2000,55.6700,56.0900,6631600
2013-01-31,56.0000,56.8700,55.5300,55.7300,8476400
2013-02-01,56.8600,57.9400,56.1800,57.5600,11919600
2013-02-04,56.5900,57.1300,54.6000,54.6300,11426000
2013-02-05,55.3100,57.5400,54.9700,57.0300,11670400
2013-02-06,56.4500,57.2500,55.9900,56.5000,10457200
2013-02-07,56.6700,56.8300,54.7900,56.6400,9107200
2013-02-08,57.5500,58.7300,57.4200,58.3600,8496400
2013-02-11,58.4900,58.5600,57.8500,58.3400,4627600
2013-02-12,58.2400,58.5400,57.5400,57.6600,5397600
2013-02-13,58.1800,58.9600,57.7800,58.3300,7783600
2013-02-14,57.5300,58.5200,57.4100,58.2100,5708400
2013-02-15,58.2900,58.6700,57.2600,57.7100,4941600
2013-02-19,58.1200,59.0300,58.0300,58.9700,5304000
2013-02-20,58.9600,59.0000,56.2800,56.2800,1706696
2013-02-21,55.6700,55.8000,53.8500,54.4500,11053600
2013-02-22,55.3900,56.0900,54.8000,56.0500,5515200
2013-02-25,57.1900,57.7500,53.8700,53.9600,10025200
2013-02-26,54.2900,54.9300,53.1600,54.6100,7019200
2013-02-27,54.6800,57.2900,54.4200,56.2700,7128000
2013-02-28,56.2700,57.5300,56.0200,56.0600,6813200
2013-03-01,55.3700,56.9000,54.5400,56.6400,5134000
2013-03-04,56.0800,57.4000,55.8700,57.3700,6290400
2013-03-05,58.4800,60.1500,58.4200,59.8900,9503600
2013-03-06,60.5000,60.5500,59.2600,59.5100,8650800
2013-03-07,59.6800,60.2400,59.3700,60.0300,4595200
2013-03-08,60.5800,60.8200,59.4700,60.1000,7071600
2013-03-11,59.9900,60.7400,59.4000,60.7200,5161600
2013-03-12,60.1800,60.5700,59.1800,59.9800,7421200
2013-03-13,60.2000,60.4900,59.1800,59.7900,6701600
2013-03-14,60.4300,60.7700,60.0000,60.4000,6430800
2013-03-15,60.5000,60.6400,59.4300,59.8300,6662000
2013-03-18,58.2700,60.1900,57.8500,59.4200,8947600
2013-03-19,59.9900,60.3500,57.5500,59.1800,11979200
2013-03-20,60.3900,60.7500,59.5600,60.3100,6395200
2013-03-21,58.8000,59.1800,57.9200,58.3800,8947600
2013-03-22,59.0400,60.1400,58.8600,59.9900,5948400
2013-03-25,60.5800,60.9600,58.5100,59.3800,9538800
2013-03-26,60.0800,60.3700,59.6500,60.2900,5159600
2013-03-27,59.1500,60.6900,58.8500,60.6100,7991600
2013-03-28,60.5700,61.2000,60.1500,60.9600,11112400
2013-04-01,61.1500,61.3000,59.2800,59.7800,10401200
2013-04-02,60.5700,61.7400,60.4700,61.1300,14074000
2013-04-03,61.2600,61.5000,59.0500,59.5100,7383600
2013-04-04,59.4500,59.9700,58.5800,59.5400,7914000
2013-04-05,56.7300,58.3100,56.3100,58.0800,14095200
2013-04-08,58.1300,59.0100,57.6100,58.9700,9316800
2013-04-09,59.4600,60.8600,58.6200,60.1300,13859200
2013-04-10,60.7600,63.9200,60.6900,63.6500,7602000
2013-04-11,63.2200,64.0300,63.0000,63.5400,6981600
2013-04-12,63.1300,63.5900,62.0100,63.4700,9108000
2013-04-15,62.6800,63.0500,59.5000,59.6100,8493600
2013-04-16,60.7900,62.2600,60.3600,62.1000,8071600
2013-04-17,60.4300,60.4700,57.3700,58.4700,13150800
2013-04-18,58.9600,58.9600,55.2600,55.9400,10569600
2013-04-19,56.3900,58.6600,56.0700,58.2600,7625600
2013-04-22,58.9000,60.7000,58.2700,60.0500,6712000
2013-04-23,61.1500,62.4300,60.1800,61.8200,11373600
2013-04-24,61.3400,62.3800,60.9300,61.6700,9340800
2013-04-25,62.2700,63.4000,62.1600,62.6700,8021200
2013-04-26,62.2800,62.6600,61.3300,62.1400,3828400
2013-04-29,62.6700,64.5300,62.6700,63.7900,5712400
2013-04-30,64.0800,65.2500,63.3500,65.1900,5162400
2013-05-01,65.1900,65.5600,63.9200,64.3600,5362000
2013-05-02,64.6100,67.1400,64.4600,66.6900,4063200
2013-05-03,68.6600,69.6900,68.5500,69.0200,5583200
2013-05-06,69.4200,70.2100,69.2700,69.9100,4042000
2013-05-07,70.2400,70.3900,69.0200,69.7400,4344800
2013-05-08,69.5700,70.9400,69.3400,70.8300,3554400
2013-05-09,70.3100,71.9000,70.0700,70.5800,4621600
2013-05-10,70.8900,71.8500,70.5700,71.7800,5292800
2013-05-13,71.4300,72.5400,71.2000,72.0600,5553600
2013-05-14,72.0500,73.7900,72.0300,73.1200,5580000
2013-05-15,72.7900,73.7900,72.1900,73.6600,5473600
2013-05-16,73.8100,74.8700,73.2200,73.3900,6475200
2013-05-17,74.4400,75.5400,73.7700,75.4600,6250000
2013-05-20,74.8700,75.8500,74.2200,75.1200,6306800
2013-05-21,75.0700,76.1800,74.2300,75.4000,6704800
2013-05-22,75.6400,77.4200,72.2300,73.5600,13207600
2013-05-23,71.4500,73.5600,71.0000,72.7600,6072400
2013-05-24,71.4000,72.7700,70.8000,72.7200,2822800
2013-05-28,75.2600,76.1000,73.5000,74.2200,6742400
2013-05-29,73.3000,73.9000,71.8500,73.1000,6651600
2013-05-30,73.1200,75.2600,73.1200,74.2900,3588400
2013-05-31,73.3700,75.0900,72.0200,72.1700,5138800
2013-06-03,72.3300,72.6300,69.8000,72.5900,9276400
2013-06-04,73.0000,73.9000,70.5800,71.5000,5773200
2013-06-05,70.7500,71.5600,68.5200,68.7600,7940000
2013-06-06,68.9500,69.6600,67.0000,69.6000,7956000
2013-06-07,70.6100,72.7300,70.0000,72.5100,9712000
2013-06-10,72.9700,73.5800,72.1500,72.5400,5638800
2013-06-11,70.3900,72.3700,69.7100,70.4400,9254400
2013-06-12,71.7300,71.7400,67.6700,68.0000,9312000
2013-06-13,67.7000,70.9700,67.1500,70.4400,6320800
2013-06-14,70.5400,70.7800,68.8400,69.2000,5180800
2013-06-17,70.8000,72.3500,70.0700,71.1200,6618800
2013-06-18,71.4400,73.3100,71.4100,72.8000,4225200
2013-06-19,72.9100,73.1700,70.2200,70.5100,7321200
2013-06-20,68.0300,68.7500,64.7600,65.3100,10052400
2013-06-21,65.3600,65.9300,62.7700,64.3900,9874400
2013-06-24,62.8300,63.9500,60.8600,62.4000,9214000
2013-06-25,64.2400,64.5800,62.7300,63.7300,5517600
2013-06-26,65.4400,65.8600,64.7800,65.4700,4994400
2013-06-27,66.4900,67.5600,66.2000,66.2000,1184104
2013-06-28,65.6800,67.7900,65.2600,66.3800,6503200
2013-07-01,67.9900,69.4500,67.6300,67.8000,4328800
2013-07-02,67.7600,69.1400,66.8400,67.8300,5182400
2013-07-03,67.1800,69.6700,67.0100,68.7500,2240400
2013-07-05,69.8800,70.3500,68.2600,70.2700,4768400
2013-07-08,71.3800,71.4600,69.7500,70.5000,3678400
2013-07-09,71.4700,72.2400,70.5300,71.7900,3513200
2013-07-10,71.5300,73.3400,71.5300,73.0000,4202800
2013-07-11,75.3300,77.5500,75.2200,77.5500,1593992
2013-07-12,77.5700,78.5300,76.9300,78.3600,3479600
2013-07-15,78.6100,79.0600,77.9700,78.9700,3817600
2013-07-16,79.1100,79.3000,78.0200,78.6600,3550800
2013-07-17,79.3300,79.7300,78.5500,79.2200,3296000
2013-07-18,79.1800,79.7600,78.2500,78.6400,4214000
2013-07-19,76.6000,76.6300,75.4700,76.2500,4524800
2013-07-22,77.0600,77.3500,76.1300,76.8000,3577200
2013-07-23,77.2500,77.2500,74.9700,75.0900,3601200
2013-07-24,77.3200,77.4100,75.3400,75.8000,4406000
2013-07-25,76.9200,77.5300,75.7200,77.1700,3379600
2013-07-26,76.3400,78.5100,76.0000,78.4500,3235600
2013-07-29,78.0500,79.0200,77.4200,78.0900,3014400
2013-07-30,78.9500,80.2800,78.4400,79.2500,5040000
2013-07-31,79.7500,81.0700,79.2800,79.7500,4590800
2013-08-01,81.3700,82.5000,81.1100,82.1800,3233200
2013-08-02,82.2400,83.5800,81.6600,83.5500,4046000
2013-08-05,83.2600,83.8900,82.9400,83.7300,3310000
2013-08-06,83.3600,83.6000,81.2000,82.2400,3909200
2013-08-07,81.4700,82.1800,79.9700,81.7700,5024400
2013-08-08,83.1300,83.5100,81.3600,82.8600,5441600
2013-08-09,82.6100,83.4100,81.2500,81.9700,4105600
2013-08-12,80.9900,82.9400,80.9800,82.4800,2867600
2013-08-13,82.8200,84.4600,81.0700,83.8500,6436800
2013-08-14,83.8000,84.1600,82.6000,82.9200,3932000
2013-08-15,80.1900,80.2100,78.0700,78.7600,5536800
2013-08-16,78.7800,79.8200,78.2200,78.4800,2924000
2013-08-19,78.7600,80.6200,78.1600,78.1700,3754800
2013-08-20,78.7100,80.3200,78.4600,79.2400,3698000
2013-08-21,78.5500,80.5100,77.5900,78.4500,6653600
2013-08-22,79.3700,80.8600,79.3000,80.6900,2969200
2013-08-23,82.4700,82.6200,81.5400,82.3900,3188000
2013-08-26,82.5000,84.3000,81.9400,82.4600,3121600
2013-08-27,79.5500,80.7100,76.8500,77.2700,8338800
2013-08-28,77.2200,79.2600,77.1300,78.2700,4251600
2013-08-29,78.2400,81.0800,77.9100,79.8900,5394400
2013-08-30,80.1200,80.1700,77.5500,78.4000,5083200
2013-09-03,80.3000,81.3700,78.6900,79.6900,3570800
2013-09-04,80.4500,82.6100,79.8500,82.2900,3461600
2013-09-05,82.4100,83.3500,82.3100,82.6500,2018800
2013-09-06,83.4600,84.2400,80.1700,82.9500,5088400
2013-09-09,83.9300,86.2700,83.9300,85.8700,3928400
2013-09-10,87.3800,87.4800,86.2100,87.1700,6330400
2013-09-11,85.4500,86.7700,85.0600,86.7300,4421600
2013-09-12,86.6900,87.2500,85.9300,86.3400,2788400
2013-09-13,86.7600,86.9100,85.2300,86.6200,3369200
2013-09-16,88.7500,88.7800,85.3200,85.8900,5515600
2013-09-17,86.3800,87.9200,86.3800,87.6100,2789200
2013-09-18,87.9800,91.2700,87.4700,90.8300,5312800
2013-09-19,91.5500,92.0500,90.9500,91.3900,2975200
2013-09-20,92.0900,92.3200,90.2900,90.3900,4506400
2013-09-23,91.6600,91.8800,88.6000,89.8800,5620400
2013-09-24,90.5000,91.3300,89.0000,89.9000,3416800
2013-09-25,90.0300,90.4500,88.4300,89.0500,4527600
2013-09-26,90.1000,91.6500,89.9400,91.0900,3709200
2013-09-27,89.5800,91.1600,89.0700,90.6600,3050000
2013-09-30,87.8800,90.7000,86.9900,90.0900,5137200
2013-10-01,90.0500,92.9100,89.9600,92.7900,3662000
2013-10-02,90.8100,93.0400,90.6300,92.6200,3596400
2013-10-03,92.2900,92.8600,87.9300,89.4000,6732400
2013-10-04,89.3500,92.0700,89.2000,91.7000,3838000
2013-10-07,89.3700,91.5400,89.2100,89.4300,4139200
2013-10-08,89.4000,89.6200,84.1700,84.3700,9782400
2013-10-09,84.8300,84.9500,81.3900,83.4400,9102000
2013-10-10,86.1100,89.2900,86.0600,88.7400,6030000
2013-10-11,88.0700,91.0000,88.0300,90.7400,5422800
2013-10-14,89.1300,92.7000,88.9000,92.6200,5873200
2013-10-15,92.4400,93.8500,91.3000,91.6300,6753200
2013-10-16,92.8600,94.9000,92.7100,94.7600,5387600
2013-10-17,93.4100,96.4700,93.2500,96.2900,6932000
2013-10-18,98.9700,101.1600,98.1900,101.0500,5629600
2013-10-21,101.6300,102.4700,100.7600,101.6300,4140400
2013-10-22,102.7500,103.8200,100.2500,101.9800,6569200
2013-10-23,100.6600,101.2300,98.8400,100.3400,6716000
2013-10-24,100.4100,102.2400,100.0200,101.5900,4522800
2013-10-25,104.5000,105.1500,102.3300,103.6200,5852800
2013-10-28,103.7700,104.2900,102.4700,103.8300,3468800
2013-10-29,104.8300,105.1400,103.0000,104.3300,3504400
2013-10-30,105.4600,105.9200,102.6100,104.0000,8277600
2013-10-31,103.3000,105.2400,102.2000,103.3300,5907600
2013-11-01,104.2300,104.7000,101.8800,103.2800,6797200
2013-11-04,104.4000,104.4000,102.7400,103.7800,3818400
2013-11-05,102.6100,104.9000,101.7500,104.2200,5505200
2013-11-06,105.4300,105.5600,103.1000,104.0400,6829600
2013-11-07,104.1000,104.5500,97.9700,98.2700,9705600
2013-11-08,99.3000,102.2500,98.4700,102.1500,4920000
2013-11-11,101.5100,102.5400,100.6800,101.6600,2645600
2013-11-12,100.7700,102.6100,100.6000,102.1600,4532400
2013-11-13,100.2200,105.8500,100.1500,105.8200,5269600
2013-11-14,104.9700,107.0600,104.3900,106.6400,4950800
2013-11-15,107.0000,107.4800,106.1600,107.3800,3716800
2013-11-18,107.3200,108.0300,103.7300,104.4100,5993600
2013-11-19,104.1300,105.6000,102.9000,103.3800,4258000
2013-11-20,104.2800,105.3900,101.7500,102.6600,5244400
2013-11-21,103.8700,106.0300,103.6800,105.8000,3608000
2013-11-22,106.3600,107.5700,106.0700,107.4700,3625600
2013-11-25,108.5400,108.9800,107.4400,108.1800,3857600
2013-11-26,108.3800,110.7300,107.6000,109.9700,4446400
2013-11-27,110.6100,112.3100,110.3300,112.1700,5745600
2013-11-29,113.5200,114.6800,113.2400,114.0100,3817600
2013-12-02,114.6600,115.1500,112.7600,113.3000,6914000
2013-12-03,112.9900,113.8600,111.6600,112.9700,5606000
2013-12-04,111.5500,114.3800,110.4500,113.2600,5583200
2013-12-05,113.6300,113.9100,111.9600,112.9100,5270000
2013-12-06,115.6300,115.9900,113.6400,115.2400,5941200
2013-12-09,116.6000,117.4000,116.0700,116.6200,4692000
2013-12-10,116.0300,117.0700,115.7600,116.4100,3875200
2013-12-11,116.3400,116.8900,111.4600,112.0600,6186000
2013-12-12,112.1000,112.8800,110.8000,111.1500,4472800
2013-12-13,112.6200,112.7900,110.0400,110.6200,3383600
2013-12-16,112.2200,114.3600,112.0300,112.5200,3123600
2013-12-17,112.5200,113.2400,111.1500,111.8100,3040000
2013-12-18,112.1000,115.9500,107.2500,115.6700,6733200
2013-12-19,115.0300,115.1100,113.1600,114.6300,4882400
2013-12-20,115.2000,118.9000,115.1000,118.0800,4739600
2013-12-23,121.0100,121.9000,120.0200,121.9000,1171956
2013-12-24,121.9100,122.2700,121.3200,122.0700,1583600
2013-12-26,122.6500,123.5400,122.0100,123.2600,2325600
2013-12-27,123.6800,123.9000,121.8800,122.3600,3080800
2013-12-30,121.7200,122.2500,120.7500,121.7200,2211600
2013-12-31,122.4300,124.1100,122.3000,124.1100,668540
2014-01-02,122.4100,122.5000,120.1400,121.2100,4124000
2014-01-03,121.1900,121.5300,118.5000,118.5700,4064400
2014-01-06,118.6700,119.0400,115.9400,117.3100,5246800
2014-01-07,118.8300,121.0000,118.2300,120.3500,3846400
2014-01-08,120.5300,122.2700,119.7600,121.2500,3886000
2014-01-09,122.5300,122.6600,118.8200,120.0000,4398400
2014-01-10,120.9800,121.6100,118.2800,121.2000,4997600
2014-01-13,120.7100,121.9600,114.4500,115.8100,7212800
2014-01-14,117.0300,122.6800,117.0000,122.4400,5753200
2014-01-15,123.8900,126.1600,123.6000,125.3000,5022000
2014-01-16,125.1300,126.0300,124.5100,125.5600,2938000
2014-01-17,124.3700,125.4000,122.4500,123.3300,3519200
2014-01-21,125.6800,126.3000,123.0200,126.0900,3667600
2014-01-22,127.0700,128.0000,126.0000,127.2600,3268000
2014-01-23,125.9400,126.0000,123.2000,125.7300,5377200
2014-01-24,61.9300,62.2600,59.1300,59.1400,5902000
2014-01-27,59.2100,59.4900,56.2000,57.4200,7405400
2014-01-28,56.5300,57.5500,56.3000,57.4000,4562400
2014-01-29,55.8800,57.1300,55.1800,55.5900,5687400
2014-01-30,57.5900,59.1700,57.3900,58.5200,4851600
2014-01-31,56.6200,58.9500,56.4600,58.1100,3522200
2014-02-03,57.7900,58.6200,53.6700,54.2600,7663600
2014-02-04,54.9300,55.9300,54.4500,55.3200,3778000
2014-02-05,54.7500,55.4500,53.0000,54.8100,4521400
2014-02-06,55.3700,57.1500,55.2800,56.9100,3082400
2014-02-07,57.9100,60.1100,57.4200,59.9300,4644000
2014-02-10,59.9600,61.1100,59.8300,61.0300,3470200
2014-02-11,61.3800,63.4700,61.2300,63.1200,4896000
2014-02-12,63.5000,63.9000,62.9200,63.4200,4518800
2014-02-13,62.0600,65.0500,62.0400,65.0500,2223681
2014-02-14,64.9600,65.7200,64.2700,65.2400,3953200
2014-02-18,65.5700,66.6100,65.1200,66.2600,2887200
2014-02-19,65.8700,66.3100,64.4600,64.8100,5688800
2014-02-20,64.9600,66.1400,64.1800,65.7500,4276800
2014-02-21,66.3700,66.6700,65.2800,65.4100,3499000
2014-02-24,65.8100,67.4400,65.6000,66.5600,4142600
2014-02-25,66.8300,67.2200,65.6900,66.3200,3874400
2014-02-26,66.9000,67.4500,65.3600,66.1000,3455400
2014-02-27,66.1700,67.6100,65.8600,67.4000,3665200
2014-02-28,67.4100,68.5800,65.4300,67.0600,5696600
2014-03-03,65.2400,66.2000,63.9300,65.5900,6606600
2014-03-04,67.8100,68.5600,67.6600,68.2300,4541400
2014-03-05,68.5500,69.1100,68.1000,68.7900,3211000
2014-03-06,69.2000,69.3800,67.8300,68.5300,3866800
2014-03-07,69.2700,69.4100,66.5400,67.5500,5521600
2014-03-10,67.4400,67.8300,66.4200,67.6900,3149200
2014-03-11,68.2300,68.7200,66.2600,66.8500,4990600
2014-03-12,65.9700,67.7000,65.2000,67.6000,4567200
2014-03-13,68.3500,68.4300,63.8200,64.7300,7850600
2014-03-14,64.0300,64.9300,63.3200,63.4000,4471600
2014-03-17,64.5800,66.0400,64.5100,65.0900,4872600
2014-03-18,65.2900,67.6300,65.2500,67.4300,4708600
2014-03-19,67.4900,67.6800,65.0000,66.3200,5685200
2014-03-20,65.7000,67.4500,65.2800,66.8400,3651600
2014-03-21,67.9400,68.1000,64.0900,64.3900,8262800
2014-03-24,65.1900,65.3100,61.0100,62.7700,11089400
2014-03-25,63.7800,64.9300,61.8100,63.3500,7188200
2014-03-26,64.3300,64.7100,60.8900,60.9400,8388800
2014-03-27,60.7000,61.4800,58.8800,59.8600,8416400
2014-03-28,60.4500,62.2000,59.7500,60.2500,6935000
2014-03-31,61.6200,62.7100,61.4200,61.4500,6768400
2014-04-01,62.4400,64.8600,62.3700,64.7800,7418400
2014-04-02,65.6100,65.7700,64.3800,65.2900,6801000
2014-04-03,65.4900,65.7600,62.6000,63.7500,6650800
2014-04-04,64.8800,65.1600,58.1200,58.6900,15458800
2014-04-07,57.5200,59.0900,55.7300,56.9300,13027600
2014-04-08,57.1400,58.7200,56.5100,58.5200,10135000
2014-04-09,59.1400,61.6000,58.6900,61.5200,9248400
2014-04-10,61.6400,61.6500,55.3200,55.8400,13428200
2014-04-11,54.3100,56.4300,53.5000,53.8900,8828200
2014-04-14,55.2200,55.9500,53.5900,55.1000,11719800
2014-04-15,55.6400,56.5700,52.1800,55.6500,23418800
2014-04-16,57.0800,57.8400,55.7200,57.8100,10475600
2014-04-17,57.2400,58.7300,56.7500,57.8400,7359400
2014-04-21,58.3000,59.1600,57.4700,59.1500,6010400
2014-04-22,59.7100,61.0000,59.4800,60.6000,6263400
2014-04-23,60.5600,60.6100,58.8700,58.9500,5473600
2014-04-24,61.9100,61.9200,58.7400,60.6900,10449000
2014-04-25,59.5700,59.7800,57.3400,57.7600,10197800
2014-04-28,58.5300,59.5700,55.5900,58.3800,20086800
2014-04-29,58.8400,60.0100,57.9900,59.6700,10151400
2014-04-30,58.9300,60.3400,58.4000,60.2000,7669800
2014-05-01,60.4700,61.7200,60.0000,60.7400,5989600
2014-05-02,61.2700,61.6500,59.9500,60.4400,6329400
2014-05-05,59.3000,61.3400,58.8600,61.3000,4824600
2014-05-06,61.0300,61.1200,58.8700,58.9300,6735200
2014-05-07,59.3800,59.4700,56.3400,58.4000,10912800
2014-05-08,57.8200,60.3400,57.4000,58.2000,9134000
2014-05-09,58.1400,59.0000,56.9900,58.8800,6519800
2014-05-12,59.9500,61.8300,59.7800,61.7500,5320200
2014-05-13,61.9700,62.6100,61.5400,61.8800,4905400
2014-05-14,61.3700,62.0600,60.5200,60.9600,4110000
2014-05-15,60.8900,61.2200,58.3600,59.5500,8395000
2014-05-16,59.6800,60.7800,58.5200,60.6600,5954600
2014-05-19,60.1200,62.2100,59.8300,61.9600,5022000
2014-05-20,61.8800,62.5200,60.5000,61.2800,6763800
2014-05-21,61.5600,63.0900,61.4800,63.0100,5150800
2014-05-22,63.1800,64.3600,62.9300,63.7900,5270000
2014-05-23,64.0600,65.2500,63.6300,65.2200,3964000
2014-05-27,66.1300,67.6900,65.9300,67.6700,4932800
2014-05-28,67.6100,67.9000,66.8800,67.0300,4934800
2014-05-29,67.7800,68.3900,67.3600,68.3900,3637600
2014-05-30,68.3900,68.6800,67.2800,68.3300,4722800
2014-06-02,68.6000,68.6400,66.8400,68.1600,4219600
2014-06-03,67.4600,68.3800,67.2200,68.0600,3962600
2014-06-04,67.5200,69.1200,67.2100,68.7800,4389800
2014-06-05,69.0000,70.9300,68.2900,70.5700,7337800
2014-06-06,71.4000,71.7800,70.9100,71.7100,3300800
2014-06-09,71.8600,72.1200,71.0100,71.5800,5173800
2014-06-10,71.3700,72.0500,71.1500,71.9900,3033200
2014-06-11,71.1800,72.2100,71.0300,71.8800,4040800
2014-06-12,71.4500,71.6800,69.2000,70.0000,5040600
2014-06-13,70.9000,71.0900,69.6700,70.4800,3000800
2014-06-16,70.2600,71.3500,69.7400,70.7400,3748200
2014-06-17,70.6300,71.4300,70.2400,70.8400,3985000
2014-06-18,71.1300,72.3400,69.8200,72.1300,4783400
2014-06-19,72.3900,72.5200,70.9500,71.8500,4414600
2014-06-20,72.0100,72.3800,71.6000,72.1100,2358000
2014-06-23,72.0900,72.2600,71.5800,72.1900,2892000
2014-06-24,72.1900,73.9900,71.3700,71.9900,6677000
2014-06-25,71.4600,73.6900,71.4500,73.3000,3521800
2014-06-26,73.5000,73.5000,71.7500,73.5000,3649200
2014-06-27,73.2100,74.4400,73.1700,74.2300,3077400
2014-06-30,74.3600,75.3600,74.1800,74.7800,2268800
2014-07-01,75.5300,77.8500,75.4800,77.2900,2752400
2014-07-02,77.3900,77.9900,77.1800,77.5900,3408400
2014-07-03,78.3700,79.0800,77.7638,79.0800,1346551
2014-07-07,78.7900,79.1200,77.9500,78.3200,3664600
2014-07-08,77.9500,78.0900,74.5900,75.5900,6323000
2014-07-09,76.1500,77.4500,75.5000,77.3000,5706800
2014-07-10,74.3200,77.4200,73.9900,76.5700,5135200
2014-07-11,77.0200,77.9400,76.3700,77.9000,5070400
2014-07-14,78.9500,79.8700,78.5900,79.3900,4460800
2014-07-15,79.7200,80.0600,76.8300,78.5600,6189000
2014-07-16,80.2400,80.4700,79.2100,79.4500,4442000
2014-07-17,78.7800,79.6500,75.5300,76.2800,6705200
2014-07-18,77.5800,80.0100,77.2000,79.8900,4874000
2014-07-21,79.3300,79.9800,78.5100,79.6000,3954200
2014-07-22,80.7600,81.4800,80.4600,81.1800,4477400
2014-07-23,81.9200,82.9500,81.5400,82.7000,4269200
2014-07-24,83.1100,83.3900,82.0500,82.4100,3644200
2014-07-25,81.2200,81.7600,80.1500,81.4000,3869000
2014-07-28,81.6200,82.1000,79.6200,81.5000,3831800
2014-07-29,82.0100,82.5500,80.8700,81.0900,3302200
2014-07-30,82.4000,82.8700,81.0800,82.0600,4483800
2014-07-31,80.0000,80.3800,76.6800,77.0600,5788200
2014-08-01,76.5800,77.8200,74.6500,76.1700,7180200
